id	name	label	resource	description	synonyms	pmids	taxid	xrefs	raw_id
MONDO:0014524	intellectual disability, autosomal recessive 47	Disease	MONDO	Any autosomal recessive non-syndromic intellectual disability in which the cause of the disease is a mutation in the FMN2 gene. [MONDO:patterns/disease_series_by_gene]	autosomal recessive non-syndromic intellectual disability caused by mutation in FMN2|mental retardation, autosomal recessive 47|FMN2 autosomal recessive non-syndromic intellectual disability|intellectual disability, autosomal recessive 47|intellectual developmental disorder, autosomal recessive 47|MRT47|intellectual disability, autosomal recessive type 47|mental retardation, autosomal recessive type 47			OMIM:616193|UMLS:C4015444|DOID:0081211	MONDO:0014524
MONDO:0014354	intellectual disability, autosomal recessive 43	Disease	MONDO	Any autosomal recessive non-syndromic intellectual disability in which the cause of the disease is a mutation in the WASHC4 gene. [MONDO:patterns/disease_series_by_gene]	autosomal recessive non-syndromic intellectual disability caused by mutation in WASHC4|MRT43|intellectual disability, autosomal recessive type 43|mental retardation, autosomal recessive type 43|intellectual disability, autosomal recessive 43|mental retardation, autosomal recessive 43|WASHC4 autosomal recessive non-syndromic intellectual disability|intellectual developmental disorder, autosomal recessive 43			OMIM:615817|DOID:0081207|UMLS:C4014386	MONDO:0014354
MONDO:0006322	non-neoplastic bile duct disorder	Disease	MONDO	A non-neoplastic disorder that affects the intrahepatic or extrahepatic bile ducts. Representative examples include cholangitis and biliary atresia. [NCIT:C35774]	non-neoplastic bile duct disorder			NCIT:C35774|EFO:1000400|UMLS:C3275160	MONDO:0006322
MONDO:0010762	lymphoma, Hodgkin, Y-linked pseudoautosomal	Disease	MONDO		lymphoma, Hodgkin, Y-linked pseudoautosomal|Hodgkin disease, Y-linked Pseudoautosomal			OMIM:400021|MESH:C564034|UMLS:C1839076	MONDO:0010762
MONDO:0010932	progressive bifocal chorioretinal atrophy	Disease	MONDO	Progressive bifocal chorioretinal atrophy (PBCRA) is an early-onset chorioretinal dystrophy characterized by large atrophic macular and nasal retinal lesions, nystagmus, myopia, poor vision, and slow disease progression. [Orphanet:75373]	chorioretinal atrophy, progressive bifocal|PBCRA|CRAPB|progressive bifocal chorioretinal atrophy|Crapb			MESH:C535356|ORDO:75373|OMIM:600790|GARD:0010123|UMLS:C1833321|SCTID:719266007|Orphanet:75373	MONDO:0010932
MONDO:0010319	syndromic X-linked intellectual disability Hedera type	Disease	MONDO	X-linked intellectual disability, Hedera type is a rare X-linked intellectual disability syndrome characterized by an onset in infancy of delayed motor and speech milestones, generalized tonic-clonic seizures and drop attacks, and mild to moderate intellectual disability. Additional, less common manifestations include scoliosis, ataxia (resulting in progressive gait disturbance), and bilateral pes planovalgus. Physical appearance is normal with no dysmorphic features reported. [Orphanet:93952]	MRXSH|intellectual disability, X-linked, syndromic, Hedera type|intellectual developmental disorder, X-linked, syndromic, Hedera type, X-linked recessive|mental retardation, X-linked, syndromic, Hedera type|MRXE|X-linked mental retardation with epilepsy|X-linked intellectual disability, Hedera type|intellectual disability, X-linked, with epilepsy|mental retardation, X-linked, with epilepsy|X-linked intellectual disability with epilepsy			Orphanet:93952|DOID:0060806|ORDO:93952|UMLS:C1845543|OMIM:300423|MESH:C564516	MONDO:0010319
MONDO:0011862	hereditary spastic paraplegia 24	Disease	MONDO	A hereditary spastic paraplegia that has material basis in variation in the chromosome region 13q14. [DOID:0110775, PMID:12499481]	autosomal recessive spastic paraplegia type 24|spastic paraplegia 24|SPG24|autosomal recessive spastic paraplegia 24|hereditary spastic paraplegia type 24|spastic paraplegia 24, autosomal recessive			ORDO:101004|OMIM:607584|UMLS:C1843569|MESH:C564375|Orphanet:101004|GARD:0009296|DOID:0110775	MONDO:0011862
MONDO:0007422	keratoderma hereditarium mutilans	Disease	MONDO		keratoderma hereditarium mutilans|VOWNKL|Vohwinkel syndrome|deafness, congenital, with KERATOPACHYDERMIA and constrictions of fingers and toes|PPK mutilans and deafness|mutilating keratoderma plus deafness|mutilating keratoderma of Vohwinkel|mutilating keratoderma|KHM			OMIM:124500|ORDO:494|DOID:0111339|MESH:C536457|SCTID:24559001|ICD-9:757.39|ICD9:757.39|GARD:0003092|Orphanet:494	MONDO:0007422
MONDO:0018615	hemicrania continua	Disease	MONDO	Hemicrania continua (HC) is a type of primary headache disorder, which means the headache is not caused by another medical condition. Symptoms of HC include constant mild to moderate pain on one side of the head (unilateral) with periods of more intense, severe, migraine -like pain (exacerbations). These severe pain periods can last from 20 minutes to days. The frequency of exacerbations also varies greatly. The headache stays on the same side of the head and usually without pain free periods. HC is more common in women and most often starts in adulthood, but may begin anywhere from 5 to 67 years of age. Diagnosis of hemicrania continua (HC) is made by ruling out other possible causes of the pain and by clinical symptoms. During the periods of severe pain, at least one of the following symptoms must be present on same side of the body as the headache: watering or red eyes (conjunctival injection), congested or runny nose, or drooping eyelid. In addition, the headache pain must respond to treatment with indomethacin. The cause of HC is unknown. Other treatments for those who cannot tolerate long term indomethacin therapy are being studied. [https://rarediseases.info.nih.gov/diseases/10795/hemicrania-continua]				ORDO:443070|SCTID:443095000|ICD9:339.41|ICD10CM:G44.51|UMLS:C2349425|Orphanet:443070|UMLS:CN237652|ICD-9:339.41|GARD:0010795	MONDO:0018615
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	Disease	MONDO		GLOW syndrome, somatic mosaic|glow syndrome|GLOW|global developmental delay, lung cysts, overgrowth, and wilms tumor			OMIM:618272|ORDO:404476|Orphanet:404476|UMLS:CN226190	MONDO:0018445
MONDO:0003303	neurofibroma of gallbladder	Disease	MONDO	A non-metastasizing encapsulated neoplasm arising from nerves in the gallbladder. Morphologically, it is characterized by the presence of fibroblasts and Schwann cells. [NCIT:P378]	gallbladder neurofibroma|neurofibroma of the gallbladder|neurofibroma of gall bladder|gall bladder neurofibroma|neurofibroma of gallbladder			DOID:5150|UMLS:C1333751|NCIT:C5746	MONDO:0003303
MONDO:0003830	type 1 papillary adenoma of the kidney	Disease	MONDO		type 1 renal papillary adenoma|type 1 papillary adenoma of the kidney			NCIT:C39809|UMLS:C1519706|DOID:6258	MONDO:0003830
MONDO:0011419	camera-Marugo-Cohen syndrome	Disease	MONDO		obesity, mental retardation, body asymmetry, and muscle weakness|camera Marugo Cohen syndrome|camera-Marugo-Cohen syndrome|obesity, intellectual disability, body asymmetry, and muscle weakness			GARD:0008413|MESH:C537964|OMIM:604257|UMLS:C1858661	MONDO:0011419
MONDO:0008895	hereditary arterial and articular multiple calcification syndrome	Disease	MONDO	Hereditary arterial and articular multiple calcification syndrome is a very rare genetic vascular disease of autosomal recessive inheritance, described in less than 20 patients to date, characterized by adult-onset (as early as the second decade of life) isolated calcification of the arteries of the lower extremities (including the iliac, femoral, and tibial arteries) as well as the capsule joints of the fingers, wrists, ankles and feet, and that usually manifests with mild paresthesias of the lower extremities, intense joint pain and swelling, and early onset arthritis of affected joints. [Orphanet:289601]	arterial calcification due to CD73 deficiency|ACDC|arterial calcification due to deficiency of Cd73|arterial calcification and distal joint calcification|CALJA|calcification of joints and arteries			MESH:C565891|Orphanet:289601|UMLS:C1859372|GARD:0010762|UMLS:C4305347|ORDO:289601|DOID:0111582|OMIM:211800|SCTID:718602007	MONDO:0008895
MONDO:0016680	high grade astrocytic tumor	Disease	MONDO	An anaplastic astrocytoma (grade III astrocytic tumor) or glioblastoma (grade IV astrocytic tumor). [NCIT:C102897]	high grade astrocytic neoplasm|high-grade astrocytic neoplasm|high grade astrocytic tumor|high-grade astrocytoma|high-grade astrocytic tumor			UMLS:C3640999|NCIT:C102897|Orphanet:251561|ORDO:251561	MONDO:0016680
MONDO:0022557	Behrens Baumann dust syndrome	Disease	MONDO		Behrens-Baumann-Vogel syndrome|microphthalmia-optic nerve dysplasia|unilateral aplasia of the optic nerve with cryptophthalmus and contralateral microphthalmus|oculo-cerebral dysplasia			GARD:0004021|MESH:C537670	MONDO:0022557
MONDO:0012146	familial hemophagocytic lymphohistiocytosis 3	Disease	MONDO	Any genetic hemophagocytic lymphohistiocytosis in which the cause of the disease is a mutation in the UNC13D gene. [MONDO:patterns/disease_series_by_gene]	UNC13D genetic hemophagocytic lymphohistiocytosis|FHL3|familial hemophagocytic lymphohistiocytosis type 3|hemophagocytic lymphohistiocytosis, familial, type 3|Hplh3|HPLH3|Hlh3|hemophagocytic lymphohistiocytosis, familial, 3|HLH3|genetic hemophagocytic lymphohistiocytosis caused by mutation in UNC13D			Orphanet:540|DOID:0110923|OMIM:608898|ORDO:540|GARD:0009928|MESH:C537251	MONDO:0012146
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	Disease	MONDO	A highly aggressive carcinoma, histologically resembling small cell lung carcinoma. In most cases it is associated with carcinoma in situ. [NCIT:C9461]	small cell neuroendocrine carcinoma of the urinary bladder|small cell/neuroendocrine carcinoma of urinary bladder|bladder small cell neuroendocrine cancer|small cell carcinoma of the bladder|small cell carcinoma of the urinary bladder|bladder small cell neuroendocrine carcinoma|small cell bladder carcinoma|small cell carcinoma of urinary bladder|urinary bladder small cell carcinoma|small cell bladder cancer|small cell neuroendocrine carcinoma of urinary bladder|SCCB|poorly differentiated neuroendocrine carcinoma of the bladder			UMLS:CN202866|ONCOTREE:SCBC|EFO:1000129|NCIT:C9461|Orphanet:284400|UMLS:C1332564|GARD:0011923|DOID:7132|ORDO:284400	MONDO:0004114
MONDO:0015137	periodic fever syndrome	Disease	MONDO	Fevers of unknown etiology recurring over months or years. [NCIT:C118240]				ORDO:101995|MedDRA:10034533|UMLS:C0015974|Orphanet:101995|UMLS:C3889979|NCIT:C118240	MONDO:0015137
MONDO:0054591	Stankiewicz-Isidor syndrome	Disease	MONDO	A neurodevelopmental disorder characterized by delayed psychomotor development, intellectual disability, behavioral disorders, mild craniofacial anomalies, and variable congenital defects of the cardiac and/or urogenital systems. [OMIM:617516]	STISS|Stankiewicz-Isidor syndrome			OMIM:617516|UMLS:C4479599	MONDO:0054591
MONDO:0001622	mechanical lagophthalmos	Disease	MONDO					SCTID:21783006|UMLS:C0155198|ICD-9:374.22|DOID:13037|ICD9:374.22|ICD10CM:H02.22	MONDO:0001622
MONDO:0001452	pseudoretinitis pigmentosa	Disease	MONDO		secondary pigmentary degeneration of retina|secondary pigmentary retinal degeneration			DOID:12162|UMLS:C0154858|SCTID:193396007|ICD-9:362.65|UMLS:C2053820|ICD9:362.65	MONDO:0001452
MONDO:0008035	muscular hypoplasia, congenital universal, of Krabbe	Disease	MONDO		muscular hypoplasia, congenital universal, of Krabbe			UMLS:C1834651|MESH:C563553|OMIM:159100	MONDO:0008035
MONDO:0001825	squamous papilloma	Disease	MONDO	A benign epithelial neoplasm characterized by a papillary growth pattern and a proliferation of neoplastic squamous cells without morphologic evidence of malignancy. Most frequently it arises in the oral cavity, nasopharynx, larynx, esophagus, vagina, and vulva. [NCIT:C3712]	epidermoid cell papilloma|squamous papilloma|squamous cell papilloma (morphologic abnormality)|papilloma, squamous cell, benign|squamous cell papilloma|epidermoid papilloma|keratotic papilloma			DOID:139|ICDO:8052/0|NCIT:C3712|EFO:1001970|UMLS:C0205874	MONDO:0001825
MONDO:0018072	persistent truncus arteriosus	Disease	MONDO	A rare congenital cardiovascular disorder characterized by the failure of the embryologic structure truncus arteriosus to divide into the aorta and pulmonary trunk. It results in the presence of a single vessel instead of two vessels leading out of the heart. Clinical signs and symptoms include cyanosis that is present at birth, poor growth, dyspnea, tachypnea, arrhythmia, cardiomegaly, and heart failure. If it is not surgically repaired, it leads to death. [NCIT:C98880]	persistent truncus arteriosus (disease)|common arterial trunk|persistent truncus arteriosus|common aorticopulmonary trunk|truncus arteriosus|TAC|common truncus arteriosus			ORDO:3384|Orphanet:3384|GARD:0007375|MESH:D014339|NCIT:C98880	MONDO:0018072
MONDO:0045049	hypermature cataract	Disease	MONDO		hypermature cataract			SCTID:267626000|ICD-9:366.18|ICD9:366.18	MONDO:0045049
MONDO:0010116	thoracomelic dysplasia	Disease	MONDO		Rivera-Perez-Salas syndrome|'thoraco-limb' dysplasia|thoracolimb dysplasia, Rivera type|thoracomelic dysplasia|thoraco-limb dysplasia			UMLS:C1848863|GARD:0010612|Orphanet:1803|MESH:C564773|OMIM:273740|ORDO:1803	MONDO:0010116
MONDO:0003100	nerve plexus neoplasm	Disease	MONDO	A neoplasm (disease) that involves the nerve plexus. [MONDO:patterns/location]	tumor of nerve plexus|neoplasm of the nerve plexus|nerve plexus neoplasm|nerve plexus neoplasm (disease)|neural plexus neoplasms|neoplasm of nerve plexus|tumor of the nerve plexus|nerve plexus tumor|nerve plexus tumors|nerve plexus neoplasms|neural plexus tumors			DOID:4693|UMLS:C1334945|NCIT:C5822	MONDO:0003100
MONDO:0011216	hemochromatosis type 2A	Disease	MONDO	Any hemochromatosis type 2 in which the cause of the disease is a mutation in the HJV gene. [MONDO:patterns/disease_series_by_gene]	hemochromatosis, juvenile|HJV hemochromatosis type 2|hemochromatosis type 2 caused by mutation in HJV|hemochromatosis, type 2|hemochromatosis, type 2A|HFE2A|hemochromatosis type 2A			OMIM:602390|DOID:0111027	MONDO:0011216
MONDO:0019172	aniridia	Disease	MONDO	Aniridia is a congenital ocular malformation characterized by the complete or partial absence of the iris. It can be isolated or part of a syndrome (isolated and syndromic aniridia). [Orphanet:77]	aplasia of iris			NCIT:C84563|ORDO:77|ICD-9:743.45|ICD9:743.45|Orphanet:77|SCTID:69278003|MESH:D015783|UMLS:C0003076|DOID:12271|GARD:0005816|MedDRA:10002532	MONDO:0019172
MONDO:0004200	superficial urinary bladder carcinoma	Disease	MONDO	A term used by urologists to describe an infiltrating carcinoma of the bladder that has not invaded into the muscularis propria of the bladder wall regardless of histologic type or grade. [NCIT:P378]	superficial bladder carcinoma|superficial urinary bladder carcinoma|superficial urinary bladder cancer|superficial bladder cancer			NCIT:C27474|UMLS:C1336527|SCTID:425231005|DOID:7371	MONDO:0004200
MONDO:0015580	distal monosomy 7q36	Disease	MONDO	Distal monosomy 7q36 is a rare chromosomal anomaly syndrome, resulting from a partial deletion of the long arm of chromosome 7, with a highly variable phenotype typically characterized by holoprosencephaly, growth restriction, developmental delay, facial dysmorphism (facial clefts, prominent forehead, hypertelorism, low-set ears, flat and broad nasal bridge, large mouth), abnormal fingers and palm or sole creases, ocular abnormalities, and other congenital malformations (incl. genital anomalies and caudal deficiency sequence). Cardiopathies have been occasionally reported. [Orphanet:1636]	monosomy 7qter|distal monosomy type 7q36|telomeric deletion 7q36|distal deletion 7q36			ORDO:1636|Orphanet:1636|SCTID:763529005	MONDO:0015580
