id	name	label	resource	description	synonyms	pmids	taxid	xrefs	raw_id
MONDO:0007342	clubfoot	Disease	MONDO	The most common congenital deformation of the foot, occurring in 1 of 1,000 live births. The most common form is talipes equinovarus, where the deformed foot is turned downward and inward sharply. [NCIT:P378]	clubfoot, congenital, with or without deficiency of long bones and/or mirror-IMAGE polydactyly|talipes equinovarus|equinovarus deformity of foot (finding)|equinovarus deformity of foot|congenital equinovarus|club foot|clubbed foot|talipes|congenital clubfoot|congenital talipes equinovarus|CCF			ICD9:754.51|SCTID:397932003|ICD-9:754.51|DOID:11836|OMIM:119800|MESH:D003025|NCIT:C84641	MONDO:0007342
MONDO:0010409	syndromic X-linked intellectual disability Shrimpton type	Disease	MONDO	X-linked intellectual disability, Shrimpton type is characterised by the association of severe intellectual deficit with microcephaly, strabismus and short stature. It has been described in three boys from two unrelated families. Transmission is X-linked recessive and the causative gene has been localised to the q12-Xq21.31 region of the X-chromosome. [Orphanet:85324]	mental retardation, X-linked, syndromic 9|intellectual disability, X-linked, syndromic 9|X-linked intellectual disability, Shrimpton type|MRXS9			DOID:0060813|ORDO:85324|MESH:C567474|Orphanet:85324|OMIM:300709|UMLS:C2678039	MONDO:0010409
MONDO:0011952	amyotrophic lateral sclerosis type 7	Disease	MONDO		amyotrophic lateral sclerosis 7|ALS7			UMLS:C1842674|GARD:0010500|OMIM:608031|DOID:0060199|MESH:C564300	MONDO:0011952
MONDO:0007512	ectodermal dysplasia syndrome with distinctive facial appearance and preaxial polydactyly of feet	Disease	MONDO		ectodermal dysplasia syndrome with distinctive facial appearance and preaxial polydactyly of feet			OMIM:129540|UMLS:C1851851|MESH:C565067	MONDO:0007512
MONDO:0018892	Wyburn-Mason syndrome	Disease	MONDO	Wyburn-Mason syndrome or Bonnet-Dechaume-Blanc syndrome is characterized by the association of arteriovenous malformations of the maxilla, retina, optic nerve, thalamus, hypothalamus and cerebral cortex. [Orphanet:53719]	bonnet-Decaume-Blanc syndrome|bonnet-Dechaume-Blanc syndrome|arteriovenous aneurysm of mid-brain and retina, facial nevi and mental changes|Cerebrofacial arteriovenous metameric syndrome type 2|Wyburn Mason's syndrome|Wyburn Mason syndrome|CAMS2			GARD:0007900|MedDRA:10048661|Orphanet:53719|UMLS:C0265321|SCTID:6729006|MESH:C536752|ORDO:53719	MONDO:0018892
MONDO:0011509	low density lipoprotein cholesterol, mild elevation of	Disease	MONDO		low density lipoprotein cholesterol, mild elevation of|Ldlc, mild elevation of			OMIM:605028	MONDO:0011509
MONDO:0002471	bursitis	Disease	MONDO	Inflammation or irritation of a synovial bursa, the fibrous sac that acts as a cushion between moving structures of bones, muscles, tendons or skin. [MESH:D002062]	capsulitis, shoulder adhesive|shoulder adhesive capsulitis|Capsulitides|synovial bursa inflammation|Bursitides|inflammation of synovial bursa|capsulitis, adhesive|Capsulitides, shoulder adhesive|capsulitis|shoulder, frozen|frozen shoulder|shoulder adhesive Capsulitides|Capsulitides, adhesive|frozen shoulders|adhesive Capsulitides, shoulder|adhesive capsulitis of the shoulder|adhesive Capsulitides|adhesive capsulitis|shoulders, frozen|adhesive capsulitis, shoulder			ICD-9:727.3|DOID:2965|SCTID:84017003|ICD9:727.3|MESH:D002062|UMLS:C0006444|NCIT:C94407	MONDO:0002471
MONDO:0012066	atrial fibrillation, familial, 1	Disease	MONDO		atrial fibrillation, autosomal dominant|ATFB1|atrial fibrillation, familial, 1			MESH:C538261|UMLS:C1843687|OMIM:608583	MONDO:0012066
MONDO:0026404	X inactivation, familial skewed, 1	Disease	MONDO		X-inactivation, familial skewed, 1|X INACTIVATION, FAMILIAL SKEWED, 1|X-inactivation, familial skewed|SXI1|X inactivation, familial skewed, 1			OMIM:300087|MESH:C564716	MONDO:0026404
MONDO:0024886	serous adenofibroma	Disease	MONDO	A benign adenofibroma characterized by the presence of serous secretory cells and minute cystic spaces filled with watery fluid. A representative example is the ovarian serous adenofibroma. Cases with epithelial atypia described in the ovary lacking stromal invasion are designated as borderline serous adenofibromas and have a low grade malignant potential. [NCIT:C67090]	serous adenofibroma			UMLS:C0334498|ICDO:9014/0|NCIT:C67090	MONDO:0024886
MONDO:0018202	gonadal germ cell tumor	Disease	MONDO					ORDO:363582|UMLS:CN204712|Orphanet:363582	MONDO:0018202
MONDO:0016684	anaplastic astrocytoma	Disease	MONDO	Anaplastic astrocytoma is a rare, high-grade, malignant glial tumor, histologically characterized by abundance of pleomorphic astrocytes and multiple mitotic figures, often associated with diffuse infiltration of the surrounding tissue, considerable edema and mass effect and involvement of the contralateral brain. Depending on the primary localization of the tumor, patients can present with signs of raised intracranial pressure (headache, vomiting, papilledema), seizures, progressive neurological deficits, and/or behavioral changes. The tumor is most commonly localized in the frontal and temporal lobes, brain stem and spinal cord. [Orphanet:251589]	grade III astrocytic neoplasm|astrocytoma, anaplastic, malignant|anaplastic astrocytoma|grade III astrocytic tumor|malignant astrocytoma|grade III astrocytoma			DOID:3078|ONCOTREE:AASTR|MedDRA:10060971|Orphanet:251589|NCIT:C9477|EFO:0002499|GARD:0005860|UMLS:C0334579|ORDO:251589|ICDO:9401/3|MedDRA:10002224	MONDO:0016684
MONDO:0022812	complement receptor deficiency	Disease	MONDO	A disorder with basis in disruption of a complement receptor. [MONDO:cjm]	complement receptor deficiency			ICD9:279.8|ICD-9:279.8|UMLS:C0398783|GARD:0009527|SCTID:234628004	MONDO:0022812
MONDO:0016887	partial deletion of the short arm of chromosome 5	Disease	MONDO		partial monosomy of the short arm of chromosome 5|partial deletion of chromosome 5p|partial deletion of the short arm of chromosome type 5|partial monosomy of chromosome 5p			ORDO:261893|Orphanet:261893	MONDO:0016887
MONDO:0001915	orbital cyst	Disease	MONDO		orbit cyst			ICD9:376.81|DOID:14233|HP:0001144|HP:HP:0001144|SCTID:31021007|UMLS:C0155285|ICD-9:376.81	MONDO:0001915
MONDO:0008855	MHC class II deficiency	Disease	MONDO	Immunodeficiency by defective expression of HLA class 2 is a rare primary genetic immunodeficiency disorder characterized by partial or complete absence of human leukocyte antigen class 2 expression resulting in severe defect in both cellular and humoral immune response to antigens. The disorder presents clinically as marked susceptibility to infections, severe malabsorption and failure to thrive and is often fatal in early childhood. [Orphanet:572]	BARE lymphocyte syndrome, type II|BLS 2|MHC class II expression deficiency|Bls, type 2|Bare lymphocyte syndrome, type II, complementation group B|Bare lymphocyte syndrome type 2|Bare lymphocyte syndrome, type II, complementation group D|SCID, HLA CLASS II-NEGATIVE BARE lymphocyte syndrome, type II, complementation group A, included|BLS|Bare lymphocyte syndrome, type II, complementation group A|HLA class 2-negative SCID|BLS type II|MHC class II deficiency, complementation group B|BARE lymphocyte syndrome, type II, complementation group D, included|Bare lymphocyte syndrome 2|BARE lymphocyte syndrome, type II, complementation group B, included|Bare lymphocyte syndrome, type II|HLA class 2-negative severe combined immunodeficiency|BLSII|BARE lymphocyte syndrome, type II, complementation group C, included|Bare lymphocyte syndrome|severe combined immunodeficiency, HLA class ii-negative|bare lymphocyte syndrome type II|severe combined immunodeficiency, HLA Class II-negative|Bare lymphocyte syndrome, type II, complementation group C|SCID due to absent class II HLA antigens|BLS, type II|SCID, HLA Class II-negative|immunodeficiency by defective expression of HLA class 2|major histocompatibility complex class II expression deficiency|BARE lymphocyte syndrome|Bare lymphocyte syndrome, type 2|Bare lymphocyte syndrome, type II, complementation group E|SCID, HLA Class 2-negative|BARE lymphocyte syndrome, type II, complementation group E, included|immunodeficiency by defective expression of HLA class type 2			MESH:C537079|DOID:5812|NCIT:C3895|MESH:D016511|NCIT:C176823|Orphanet:572|SCTID:71904008|UMLS:CN239286|OMIM:209920|GARD:0000824|ORDO:572	MONDO:0008855
MONDO:0012406	hyperparathyroidism 3	Disease	MONDO		hyperparathyroidism 3|hyperparathyroidism, familial isolated|HRPT3			UMLS:C1864729|MESH:C566450|OMIM:610071	MONDO:0012406
MONDO:0012236	keratoconus 4	Disease	MONDO		keratoconus 4|KTCN4			MESH:C563752|OMIM:609271|UMLS:C1836473	MONDO:0012236
MONDO:0009955	rapadilino syndrome	Disease	MONDO	RAPADILINO syndrome is a syndrome for which the acronym indicates the principal signs: RA for radial ray defect, PA for both patellae hypoplasia or aplasia and cleft or highly arched palate, DI for diarrhea and dislocated joints, LI for little size and limb malformations, NO for long, slender nose and normal intelligence. [Orphanet:3021]	radial and patellar hypoplasia|radial and patellar aplasia|absent thumbs, dislocated joints, long face with narrow palpebral fissures, long slender nose, arched palate|rapadilino syndrome			MESH:C535288|UMLS:C1849453|Orphanet:3021|DOID:0050774|ICD9:759.89|OMIM:266280|ICD-9:759.89|ORDO:3021|SCTID:702413000|GARD:0004637	MONDO:0009955
MONDO:0007511	ectodermal dysplasia, trichoodontoonychial type	Disease	MONDO	Ectodermal dysplasia, trichoodontoonychial type is a form of ectodermal dysplasia with hair, teeth and nail involvement characterized predominantly by hypodontia, hypotrichosis, delayed hair growth and brittle nails. Additionally, focal dermal hypoplasia, irregular hyperpigmentation, hypoplastic or absent nipples, amastia, hearing impairment, congenital hip dislocation and asthma have been associated. There have been no further descriptions in the literature since 1996. [Orphanet:1818]	ectodermal dysplasia trichoodontoonychial type|ectodermal dysplasia, trichoodontoonychial type			GARD:0002055|UMLS:C1851858|MESH:C565068|Orphanet:1818|OMIM:129510|ORDO:1818|SCTID:734018003	MONDO:0007511
MONDO:0007341	cleidorhizomelic syndrome	Disease	MONDO	Cleidorhizomelic syndrome is a rhizo-mesomelic dysplasia characterized by rhizomelic short stature/dwarfism in combination with lateral clavicular defects. Additional manifestations include brachydactyly with bilateral clinodactyly and hypoplastic middle phalanx of the fifth digit. X-ray demonstrated an apparent Y-shaped or bifid distal clavicle. Cleidorhizomelic syndrome has been reported in one family (mother and son) and is suspected to be transmitted in an autosomal dominant manner. There have been no further descriptions in the literature since 1988. [Orphanet:1453]	Wallis-Zieff-Goldblatt syndrome|cleidorhizomelic syndrome|Wallis Zieff Goldblatt syndrome|brachydactyly, enlarged diaphysis, rhizomelic micromelia, short stature and abnormal clavicle|cleido rhizomelic syndrome|rhizomelic shortness with clavicular defect			MESH:C536428|Orphanet:1453|GARD:0005532|SCTID:719471002|OMIM:119650|UMLS:C1861515|ORDO:1453	MONDO:0007341
MONDO:0010408	syndactyly-telecanthus-anogenital and renal malformations syndrome	Disease	MONDO	This syndrome is characterised by the association of toe syndactyly, facial dysmorphism including telecanthus (abnormal distance between the eyes) and a broad nasal tip, urogenital malformations and anal atresia. [Orphanet:140952]	syndactyly, telecanthus, anogenital and renal malformations|syndactyly-telecanthus-anogenital and renal malformations syndrome|STAR|syndactyly with renal and anogenital malformations|STAR syndrome|toe syndactyly, telecanthus, and anogenital and renal malformations|toe syndactyly, telecanthus, anogenital and renal malformations|Star syndrome|STAR syndrome, X-linked dominant			GARD:0010295|ORDO:140952|SCTID:723581006|UMLS:C2678045|MESH:C567475|DOID:0111931|Orphanet:140952|OMIM:300707	MONDO:0010408
MONDO:0016822	myalgia-eosinophilia syndrome associated with tryptophan	Disease	MONDO	A rare systemic disease characterized by severe myalgia and peripheral eosinophilia associated with tryptophan dietary supplementation. The symptoms do not subside after tryptophan discontinuation. Clinical presentation includes muscle tenderness and cramps, fatigue, weakness, paresthesia, peripheral edema, arthralgia, dyspnea, skin rash, dry mouth, and development of scleroderma-like skin abnormalities. [Orphanet:2582]				ORDO:2582|Orphanet:2582|MedDRA:10014952|MESH:D016603	MONDO:0016822
MONDO:0000688	inborn organic aciduria	Disease	MONDO	An inherited disorder that affects the metabolism of any acidic compound containing carbon in a covalent linkage. [NCIT:C101334]	rare inborn error of organic acid metabolic process|inborn error of organic acid metabolic process|organic acidemia|organic acid metabolism disorder|disorder of organic acid metabolism|inherited organic acidemia|organic aciduria|inborn organic acid metabolic process disorder			ICD-9:277.89|DOID:0060159|UMLS:C1263739|GARD:0009433|ORDO:289899|NCIT:C101334|ICD9:277.89|Orphanet:289899	MONDO:0000688
MONDO:0000858	neuronal intestinal dysplasia	Disease	MONDO					ICD-9:751.5|SCTID:253783001|ICD9:751.5|DOID:0080072|UMLS:C0345244	MONDO:0000858
MONDO:0020072	childhood-onset epilepsy syndrome	Disease	MONDO	A epilepsy syndrome that occurs during childhood. [MONDO:design_pattern]	epilepsy syndrome of childhood|childhood epilepsy syndrome|childhood-onset epilepsy syndrome|pediatric epilepsy syndrome			ORDO:98259|UMLS:CN206976|Orphanet:98259	MONDO:0020072
MONDO:0008984	ciliary discoordination due to random ciliary orientation	Disease	MONDO		ciliary discoordination due to random ciliary orientation|ciliary discoordination, due to random ciliary orientation|Rutland ciliary disorientation syndrome			UMLS:C0340038|ICD9:759.89|SCTID:233667003|ICD-9:759.89|OMIM:215518|MESH:C562757|GARD:0001360	MONDO:0008984
MONDO:0017922	deafness-onychodystrophy syndrome	Disease	MONDO	Deafness-onychodystrophy syndrome is a group of rare, genetic, developmental defect during embryogenesis disorders characterized by the association of sensorineural deafness and onychodystrophy (e.g. absent/hypoplastic finger and toenails), as well as brachydactyly and finger-like thumbs. Additional features present in one of the diseases comprising this group include osteodystrophy, intellectual disability, seizures, developmental delay, and distinctive facies. [Orphanet:3231]				UMLS:CN204041|Orphanet:3231|ORDO:3231	MONDO:0017922
MONDO:0001788	nutmeg liver	Disease	MONDO		chronic passive congestion of liver			UMLS:C0156195|ICD-9:573.0|DOID:13739|ICD9:573.0|SCTID:34736002	MONDO:0001788
MONDO:0021172	Timothy syndrome, atypical type	Disease	MONDO	Atypical form of Timothy syndrome, causes a more severe form of long QT syndrome and a greater risk of arrhythmia and sudden death. [https://ghr.nlm.nih.gov/condition/timothy-syndrome]	Timothy syndrome type 2 (disorder)|atypical Timothy syndrome|ATS|Atypical LQT8			ORDO:595109|SCTID:719907006|ICD10CM:I49.8|Orphanet:595109|UMLS:C4304347	MONDO:0021172
MONDO:0009720	Keipert syndrome	Disease	MONDO	A rare multiple congenital anomalies syndrome characterized by facial dysmorphism (hypertelorism, broad and high nasal bridge, depressed nasal ridge, short columella, underdeveloped maxilla, and prominent cupid-bow upper lip vermillion), mild to severe congenital sensorineural hearing loss, and skeletal abnormalities consisting of brachytelephalangy and broad thumbs and halluces with large, rounded epiphyses. Additional manifestations that have been reported include pulmonary valve stenosis, voice hoarseness and renal agenesis. [Orphanet:2662]	Keipert syndrome, X-linked recessive|Keipert syndrome|nasodigitoacoustic syndrome|KPTS|nasodigitoacoustic syndrome, formerly			UMLS:C1850627|MESH:C538337|OMIM:301026|NCIT:C186306|GARD:0000267|Orphanet:2662|OMIM:255980|ORDO:2662|SCTID:763774001|DOID:0111842	MONDO:0009720
MONDO:0011995	cataract - congenital heart disease - neural tube defect syndrome	Disease	MONDO	Cataract-congenital heart disease-neural tube defect syndrome is a multiple congenital anomaly syndrome characterized by sacral neural tube defects resulting in tethered cord, atrial and/or ventricular septal heart defects (that are detected in infancy), bilateral, symmetrical hyperopia, rapidly progressive early childhood cataracts, bilateral aphakic glaucoma, and abnormal facial features (low frontal hairline, small ears, short philtrum, prominent, widely spaced central incisors, and micrognathia). hypotonia, growth and developmental delay, seizures, and joint limitation are also reported. [Orphanet:314993]	craniofacial abnormalities, cataracts, congenital heart disease, sacral neural tube defects, and growth and developintellectual disability|craniofacial abnormalities, cataracts, congenital heart disease, sacral neural tube defects, and growth and developmental retardation			Orphanet:314993|ORDO:314993|UMLS:C1842363|MESH:C564271|OMIM:608227	MONDO:0011995
